Name;YT Scope Project;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Down120Bar75Signal060326.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34173E+17;fredag 6. mars 2026;08:43:37.774;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34173E+17;fredag 6. mars 2026;08:43:45.623;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;;;;;;;;;;;
0,069;0,75;0,226173873;0,453723617;0,442718447;0;60,15808588;60,8499584;0,158696249;0,141097227;0,134281442;0,112423677;117,0567949;120,9892455;;;;;;;;;;;
0,07;0,75;0,235704324;0,453723617;0,442718447;0;60,15808588;60,85003945;0,158696249;0,141157656;0,183111057;0,112496405;116,8126469;120,981386;;;;;;;;;;;
0,071;0,75;0,235704324;0,453723617;0,442718447;0,300051437;60,13367107;60,85012024;0,158696249;0,141217897;0,244148076;0,112722085;116,6173284;120,972785;;;;;;;;;;;
0,072;0,75;0,245467225;0,453723617;0,442718447;0,342915928;60,13367107;60,85012419;0,158696249;0,141277952;0,244148076;0,113138539;116,6173284;120,9635979;;;;;;;;;;;
0,073;0,75;0,255462576;0,453723617;0,442718447;0,308624336;60,17029328;60,85012813;0,158696249;0,14133782;0,341807306;0,113553702;116,3487655;120,9544393;;;;;;;;;;;
0,074;0,75;0,264760576;0,453723617;0,442718447;0,33434303;60,18250069;60,85024695;0,146488845;0,141397503;0,463881344;0,114273935;116,1046175;120,9444666;;;;;;;;;;;
0,075;0,75;0,274988377;0,453723617;0,442718447;0,308624336;60,18250069;60,85040369;0,146488845;0,141418706;0,573747978;0,115374882;116,0069582;120,933759;;;;;;;;;;;
0,076;0,75;0,274988377;0,453723617;0,442718447;0,325770132;60,20691549;60,85055994;0,146488845;0,141439844;0,695822016;0,116817067;115,848262;120,9227782;;;;;;;;;;;
0,077;0,75;0,284751278;0,453723617;0,442718447;0,317197234;60,20691549;60,8507923;0,146488845;0,141460916;0,695822016;0,118637728;115,848262;120,9113335;;;;;;;;;;;
0,078;0,75;0,294746629;0,453723617;0,442718447;0,308624336;60,2191229;60,85102393;0,134281442;0,141481922;0,830103458;0,120452745;115,6773583;120,8999244;;;;;;;;;;;
0,079;0,75;0,30427708;0,453723617;0,442718447;0,317197234;60,24353771;60,85129315;0,134281442;0,141464569;0,988799707;0,122683376;115,5919065;120,8880145;;;;;;;;;;;
0,08;0,75;0,314039981;0,453723617;0,442718447;0,325770132;60,26795251;60,85163812;0,134281442;0,14144727;1,220740379;0,125404922;115,5796991;120,8758735;;;;;;;;;;;
0,081;0,75;0,314039981;0,453723617;0,442718447;0,317197234;60,35340434;60,85205861;0,134281442;0,141430024;1,51371807;0,128845629;115,4454176;120,8637318;;;;;;;;;;;
0,082;0,75;0,324500232;0,453723617;0,442718447;0,291478539;60,35340434;60,85274585;0,134281442;0,141412832;1,51371807;0,133194741;115,4454176;120,8512065;;;;;;;;;;;
0,083;0,75;0,334495583;0,453668907;0,44265581;0,317197234;60,43885617;60,85343097;0,134281442;0,141395693;1,879940184;0,137530371;115,3111362;120,83872;;;;;;;;;;;
0,084;0,75;0,344258484;0,453668907;0,44265581;0,274332743;60,60975982;60,85438203;0,134281442;0,141378608;2,343821528;0,143001399;115,2500992;120,825851;;;;;;;;;;;
0,085;0,75;0,353788935;0,45364155;0,442624491;0,317197234;60,82949309;60,85586626;0,134281442;0,141361575;2,905362102;0,149910663;115,1402326;120,8128305;;;;;;;;;;;
0,086;0,75;0,353788935;0,45364155;0,442624491;0,308624336;61,08584857;60,85803519;0,134281442;0,141344595;3,540147099;0,158560061;114,9571215;120,7995056;;;;;;;;;;;
0,087;0,75;0,363551836;0,453614191;0,442593173;0,308624336;61,08584857;60,86100159;0,134281442;0,141327667;3,540147099;0,169173966;114,9571215;120,7856476;;;;;;;;;;;
0,088;0,75;0,374012087;0,453614191;0,442593173;0,291478539;61,34220405;60,86395879;0,134281442;0,141310792;4,260383923;0,179754968;114,7862178;120,7718326;;;;;;;;;;;
0,089;0,75;0,383774988;0,453614191;0,442593173;0,317197234;61,67180395;60,86771102;0,134281442;0,14129397;5,029450362;0,192562552;114,6519364;120,7575243;;;;;;;;;;;
0,09;0,75;0,393072989;0,453586831;0,442561854;0,291478539;62,05023347;60,87248556;0,134281442;0,141277199;5,847346416;0,207742994;114,4932402;120,7428391;;;;;;;;;;;
0,091;0,75;0,393072989;0,453586831;0,442561854;0,308624336;62,4774926;60,87843244;0,146488845;0,141260481;6,726279489;0,225442117;114,2857143;120,7277016;;;;;;;;;;;
0,092;0,75;0,40283589;0,453586831;0,442561854;0,274332743;62,4774926;60,88570119;0,146488845;0,141282109;6,726279489;0,245843585;114,2857143;120,71196;;;;;;;;;;;
0,093;0,75;0,412598791;0,453559469;0,442530536;0,291478539;62,92916654;60,89294741;0,134281442;0,14130367;7,641834773;0,266181809;114,1392254;120,6962672;;;;;;;;;;;
0,094;0,75;0,422129242;0,453559469;0,442530536;0,274332743;63,4418775;60,90158807;0,146488845;0,14128687;8,655049287;0,289329081;114,004944;120,6801635;;;;;;;;;;;
0,095;0,75;0,431659693;0,453532106;0,442499217;0,317197234;64,02783288;60,91181032;0,146488845;0,141308416;9,753715629;0,31558305;113,7119663;120,6636885;;;;;;;;;;;
0,096;0,75;0,431659693;0,453532106;0,442499217;4,903697777;64,65041047;60,92383902;0,146488845;0,141329895;11,01107822;0,345202149;113,5044404;120,6463455;;;;;;;;;;;
0,097;0,75;0,440957694;0,453477375;0,44243658;4,895124879;64,65041047;60,93778345;0,146488845;0,141351308;11,01107822;0,378673774;113,5044404;120,6284053;;;;;;;;;;;
0,098;0,75;0,450488145;0,453450007;0,442405262;4,912270675;65,32181768;60,95168466;0,146488845;0,141372654;12,42713706;0,412041638;113,3457442;120,6105207;;;;;;;;;;;
0,099;0,75;0,459786146;0,453422638;0,442373943;4,895124879;65,98101749;60,96764898;0,146488845;0,141393935;13,91644032;0,449748238;113,1138035;120,5921936;;;;;;;;;;;
0,1;0,75;0,469549047;0,453395267;0,442342624;4,903697777;66,6768395;60,98563172;0,146488845;0,141415149;15,4667806;0,492009892;112,857448;120,5731958;;;;;;;;;;;
0,101;0,75;0,469549047;0,453395267;0,442342624;4,903697777;67,33603931;61,00574151;0,146488845;0,141436298;17,09036531;0,539003952;112,6987518;120,5534528;;;;;;;;;;;
0,102;0,75;0,478149698;0,453395267;0,442342624;4,912270675;67,33603931;61,02785687;0,146488845;0,141457381;17,09036531;0,590945515;112,6987518;120,533273;;;;;;;;;;;
0,103;0,75;0,487215249;0,453395267;0,442342624;4,903697777;68,05627613;61,04990367;0,134281442;0,141478398;18,73836482;0,64272606;112,5400555;120,5131559;;;;;;;;;;;
0,104;0,75;0,4967457;0,453367895;0,442311306;4,920843573;68,76430555;61,0741415;0,415051729;0,141461056;20,39857173;0,69951586;112,3203223;120,4926032;;;;;;;;;;;
0,105;0,75;0,505811251;0,453340521;0,442279987;4,903697777;69,37467574;61,10052529;1,123081149;0,142324544;22,09540086;0,76133768;112,1372112;120,471425;;;;;;;;;;;
0,106;0,75;0,505811251;0,453340521;0,442279987;4,946562268;69,8751793;61,12874202;2,22174749;0,145406444;23,86547441;0,828290806;112,0517594;120,449738;;;;;;;;;;;
0,107;0,75;0,515109252;0,453285769;0,44221735;4,912270675;69,8751793;61,15844136;2,22174749;0,151925305;23,86547441;0,900589098;112,0517594;120,4278502;;;;;;;;;;;
0,108;0,75;0,523709902;0,453258391;0,442186032;4,912270675;70,24140141;61,18804863;3,894161809;0,158423959;25,56230354;0,972663265;111,9296854;120,4060303;;;;;;;;;;;
0,109;0,75;0,532775453;0,453231011;0,442154713;4,912270675;70,47334208;61,21871295;6,250190741;0,17014883;27,18588824;1,049836955;111,7587817;120,383895;;;;;;;;;;;
0,11;0,75;0,541841004;0,453176247;0,442092076;4,877979082;70,55879391;61,25000982;9,277626881;0,189228217;28,68739891;1,131864592;111,6977447;120,3612922;;;;;;;;;;;
0,111;0,75;0,541841004;0,453176247;0,442092076;4,912270675;70,50996429;61,28147772;12,8910184;0,217745525;30,07904294;1,218348182;111,6611225;120,338568;;;;;;;;;;;
0,112;0,75;0,551139005;0,453148862;0,442060758;4,895124879;70,50996429;61,3126949;12,8910184;0,257509639;30,07904294;1,30892926;111,6611225;120,3157994;;;;;;;;;;;
0,113;0,75;0,559972106;0,4530667;0,441966802;4,903697777;70,33906064;61,3438153;16,87063204;0,297150484;31,44627216;1,399229537;111,5390484;120,2931014;;;;;;;;;;;
0,114;0,75;0,568805207;0,453011918;0,441904165;4,877979082;70,08270516;61,37430311;20,97231971;0,34915249;32,71584216;1,493538881;111,3925596;120,2700907;;;;;;;;;;;
0,115;0,75;0,578335658;0,45295713;0,441841528;4,895124879;69,77752007;61,40389221;25,04959258;0,413860284;33,93658254;1,591538508;111,3559374;120,2466919;;;;;;;;;;;
0,116;0,75;0,578335658;0,45295713;0,441841528;4,895124879;69,41129795;61,43243223;28,96816919;0,491157889;35,04745628;1,693063798;111,2582781;120,2232508;;;;;;;;;;;
0,117;0,75;0,587168759;0,452929734;0,44181021;4,920843573;69,41129795;61,45973493;28,96816919;0,580508446;35,04745628;1,79775917;111,2582781;120,1995759;;;;;;;;;;;
0,118;0,75;0,59600186;0,452847537;0,441716254;4,88655198;68,98403882;61,48695299;32,69142735;0,669582017;35,99963378;1,902129987;111,0873745;120,1759744;;;;;;;;;;;
0,119;0,75;0,60483496;0,452792731;0,441653617;4,912270675;68,53236488;61,51274637;36,25598926;0,77005932;36,86635945;2,009164235;110,9775079;120,15191;;;;;;;;;;;
0,12;0,75;0,613203161;0,452683101;0,441528343;4,895124879;68,00744652;61,53704288;39,71068453;0,881407175;37,62321848;2,118585596;110,9164708;120,1275755;;;;;;;;;;;
0,121;0,75;0,613203161;0,452683101;0,441528343;7,664171001;67,42149113;61,55961741;43,12875759;1,00324723;38,3190405;2,230042017;110,7943968;120,103125;;;;;;;;;;;
0,122;0,75;0,622501162;0,452600864;0,441434388;7,647025204;67,42149113;61,58028381;43,12875759;1,135432076;38,3190405;2,343335717;110,7943968;120,0783673;;;;;;;;;;;
0,123;0,75;0,631101813;0,452491193;0,441309114;7,655598103;66,6768395;61,60088615;46,53462325;1,267207149;38,9782403;2,456278206;110,6723228;120,0536864;;;;;;;;;;;
0,124;0,75;0,639470014;0,452436348;0,441246477;7,647025204;65,84673605;61,61908865;49,68413343;1,40925792;39,6008179;2,570938483;110,647908;120,0286991;;;;;;;;;;;
0,125;0,75;0,648070665;0,452354071;0,441152521;7,655598103;64,96780297;61,63463069;52,44300668;1,560748347;40,21118809;2,68719634;110,5746635;120,0037126;;;;;;;;;;;
0,126;0,75;0,648070665;0,452354071;0,441152521;7,672743899;64,06445509;61,64736733;54,7379986;1,720423739;40,80935087;2,805008528;110,4159673;119,9785738;;;;;;;;;;;
0,127;0,75;0,656206416;0,452244347;0,441027247;7,647025204;64,06445509;61,65723069;54,7379986;1,886803527;40,80935087;2,924331935;110,4159673;119,9530151;;;;;;;;;;;
0,128;0,75;0,665039517;0,452162039;0,440933292;7,655598103;63,19772942;61,66706347;56,44703513;2,052667538;41,50517289;3,04328544;110,3549303;119,9275357;;;;;;;;;;;
0,129;0,75;0,672477917;0,452052274;0,440808018;7,638452306;62,29438154;61,67414685;57,3381756;2,223378618;42,26203192;3,164052983;110,3061007;119,9019437;;;;;;;;;;;
0,13;0,75;0,680381218;0,451969935;0,440714062;7,647025204;61,43986328;61,67837447;57,42362743;2,396356001;43,1531724;3,286820413;110,2084414;119,8762779;;;;;;;;;;;
0,131;0,75;0,680381218;0,451969935;0,440714062;7,647025204;60,62196722;61,67990836;56,82546464;2,569065217;44,09314249;3,412002771;110,0985748;119,8503853;;;;;;;;;;;
0,132;0,75;0,688284519;0,451860129;0,440588788;7,664171001;60,62196722;61,67887175;56,82546464;2,739362597;44,09314249;3,53974575;110,0985748;119,8242284;;;;;;;;;;;
0,133;0,75;0,69642027;0,45177776;0,440494832;7,638452306;59,79186377;61,67783836;55,75121311;2,909132055;45,06973479;3,667092727;110,0863674;119,7981525;;;;;;;;;;;
0,134;0,75;0,70432357;0,451667913;0,440369558;7,664171001;58,98617512;61,67420414;54,44502091;3,075005302;46,0463271;3,797108497;110,0863674;119,7721192;;;;;;;;;;;
0,135;0,75;0,711064621;0,451585513;0,440275603;7,638452306;58,15607166;61,66805374;53,11441389;3,236266816;46,99850459;3,929784789;109,9765007;119,7461665;;;;;;;;;;;
0,136;0,75;0,711064621;0,451585513;0,440275603;7,655598103;57,28934599;61,65931837;51,97912534;3,392854305;47,92626728;4,065036765;109,9398785;119,7199497;;;;;;;;;;;
0,137;0,75;0,718735472;0,451448151;0,44011901;7,655598103;57,28934599;61,64789116;51,97912534;3,545394973;47,92626728;4,202779852;109,9398785;119,6936993;;;;;;;;;;;
0,138;0,75;0,726406323;0,451365716;0,440025055;7,664171001;56,45924253;61,63649938;51,00253304;3,697462765;48,87844478;4,340095934;109,9154637;119,6675302;;;;;;;;;;;
0,139;0,75;0,734077173;0,451255783;0,439899781;7,647025204;55,60472427;61,62253887;50,22125919;3,845995576;49,81841487;4,479973318;109,8544267;119,6413657;;;;;;;;;;;
0,14;0,75;0,741050674;0,451173318;0,439805825;7,664171001;54,750206;61,60594102;49,51322977;3,99161708;50,77059236;4,622365768;109,7323527;119,6150908;;;;;;;;;;;
0,141;0,75;0,741050674;0,451173318;0,439805825;7,664171001;53,90789514;61,586714;48,82961516;4,134566069;51,72276986;4,767303783;109,6346934;119,5885144;;;;;;;;;;;
0,142;0,75;0,747791725;0,451035848;0,439649233;7,664171001;53,90789514;61,56490425;48,82961516;4,274927417;51,72276986;4,91477947;109,6346934;119,561714;;;;;;;;;;;
0,143;0,75;0,754765225;0,450953348;0,439555277;7,672743899;53,08999908;61,54316212;48,13379315;4,414853645;52,65053255;5,061797983;109,5126194;119,5349967;;;;;;;;;;;
0,144;0,75;0,761506276;0,450843329;0,439430003;7,664171001;52,27210303;61,51892164;47,36472671;4,552163307;53,54167302;5,21127113;109,3295083;119,5079793;;;;;;;;;;;
0,145;0,75;0,767782427;0,450733287;0,439304729;7,681316797;51,5274514;61,49219057;46,51020844;4,686634749;54,38398389;5,363076417;109,2074343;119,4804713;;;;;;;;;;;
0,146;0,75;0,767782427;0,450733287;0,439304729;11,13619478;50,81942198;61,4632064;45,66789758;4,818008705;55,16525773;5,517053438;109,1708121;119,4526655;;;;;;;;;;;
0,147;0,75;0,774291027;0,450623223;0,439179455;11,17048637;50,81942198;61,43209098;45,66789758;4,946333073;55,16525773;5,673003986;109,1708121;119,4248311;;;;;;;;;;;
0,148;0,75;0,780567178;0,45048561;0,439022863;11,13619478;50,14801477;61,40107203;44,81337931;5,074259635;55,90990936;5,828471087;109,1097751;119,3970829;;;;;;;;;;;
0,149;0,75;0,787773129;0,450375495;0,438897588;11,12762188;49,51322977;61,36804303;44,05652028;5,199109001;56,60573138;5,985792212;109,0243233;119,3692294;;;;;;;;;;;
0,15;0,75;0,793584379;0,450237818;0,438740996;11,11047608;48,9394818;61,3331251;43,38511307;5,321197067;57,24051637;6,144808436;108,987701;119,341194;;;;;;;;;;;
0,151;0,75;0,793584379;0,450237818;0,438740996;11,13619478;48,40235603;61,29651556;42,79915769;5,440800456;57,83867916;6,30532303;109,0487381;119,3131308;;;;;;;;;;;
0,152;0,75;0,79986053;0,450100107;0,438584403;11,11047608;48,40235603;61,25833455;42,79915769;5,558194932;57,83867916;6,467216465;109,0487381;119,2853459;;;;;;;;;;;
0,153;0,75;0,805904231;0,449989913;0,438459129;11,12762188;47,87743767;61,22027191;42,32306894;5,675225486;58,40021973;6,62860803;109,0487381;119,2576473;;;;;;;;;;;
0,154;0,75;0,811483031;0,449852138;0,438302537;11,09333029;47,41355632;61,18068059;41,94463942;5,790399754;58,9373455;6,791260835;109,0243233;119,2300345;;;;;;;;;;;
0,155;0,75;0,816829382;0,449769457;0,438208581;11,11904898;46,91305277;61,1397568;41,59062471;5,904029848;59,40122684;6,955094379;109,0853603;119,2024306;;;;;;;;;;;
0,156;0,75;0,816829382;0,449769457;0,438208581;11,11904898;46,43696402;61,0973898;41,2121952;6,016197146;59,84069338;7,119875235;109,1463973;119,1751039;;;;;;;;;;;
0,157;0,75;0,821478382;0,449631627;0,438051989;11,13619478;46,43696402;61,05366065;41,2121952;6,126829591;59,84069338;7,285523877;109,1463973;119,1480533;;;;;;;;;;;
0,158;0,75;0,825430033;0,449493762;0,437895396;11,11904898;45,97308267;61,01006706;40,85818049;6,237119075;60,25574511;7,450659008;109,1708121;119,1210866;;;;;;;;;;;
0,159;0,75;0,828916783;0,449383445;0,437770122;11,11047608;45,49699393;60,96515341;40,47975097;6,345956119;60,64638203;7,616584237;109,2440565;119,0942801;;;;;;;;;;;
0,16;0,75;0,833333333;0,449245518;0,43761353;11,14476767;45,05752739;60,91888551;40,07690664;6,453268633;60,98818934;7,783220527;109,3417158;119,0677864;;;;;;;;;;;
0,161;0,75;0,833333333;0,449245518;0,43761353;11,11904898;44,67909787;60,87138243;39,69847713;6,558984757;61,30558184;7,950412493;109,4149602;119,0416812;;;;;;;;;;;
0,162;0,75;0,837052534;0,449162745;0,437519574;11,15334057;44,67909787;60,82283947;39,69847713;6,663186027;61,30558184;8,118081824;109,4149602;119,0158867;;;;;;;;;;;
0,163;0,75;0,840539284;0,449024763;0,437362982;11,11904898;44,33729057;60,774447;39,35666982;6,767064273;61,5253151;8,285231381;109,4759972;118,9901722;;;;;;;;;;;
0,164;0,75;0,842863784;0,448886746;0,437206389;11,13619478;44,00769066;60,72513229;39,03927732;6,869548247;61,72063356;8,452552077;109,6102786;118,9647289;;;;;;;;;;;
0,165;0,75;0,846118085;0,448776308;0,437081115;11,11047608;43,72692038;60,67493651;38,80733665;6,97071886;61,80608539;8,619966793;109,7445601;118,9397857;;;;;;;;;;;
0,166;0,75;0,846118085;0,448776308;0,437081115;11,11904898;43,49497971;60,62401555;38,59981079;7,070848247;61,85491501;8,787130586;109,7567675;118,915341;;;;;;;;;;;
0,167;0,75;0,847977685;0,44863823;0,436924522;11,11047608;43,49497971;60,57252486;38,59981079;7,170016224;61,85491501;8,95392935;109,7567675;118,8910105;;;;;;;;;;;
0,168;0,75;0,849837285;0,448500118;0,43676793;11,11904898;43,29966124;60,52119378;38,44111454;7,26887678;61,85491501;9,120211037;109,7811823;118,8667553;;;;;;;;;;;
0,169;0,75;0,851464435;0,448417234;0,436673974;11,11904898;43,11655019;60,46940912;38,3190405;7,366933038;61,80608539;9,285977251;109,8666341;118,8426519;;;;;;;;;;;
0,17;0,75;0,852859135;0,448279068;0,436517382;11,12762188;43,00668355;60,41721057;38,23358867;7,464302376;61,79387799;9,451076412;109,8300119;118,8188913;;;;;;;;;;;
0,171;0,75;0,852859135;0,448279068;0,436517382;14,62536435;42,92123173;60,36482918;38,16034425;7,561101806;61,75725578;9,61562547;109,7445601;118,7950895;;;;;;;;;;;
0,172;0,75;0,854021385;0,44816851;0,436392108;14,62536435;42,92123173;60,31234211;38,16034425;7,65737139;61,75725578;9,779549542;109,7445601;118,7710934;;;;;;;;;;;
0,173;0,75;0,854951185;0,448030283;0,436235515;14,64251014;42,87240211;60,26001776;38,13592944;7,753342539;61,67180395;9,94296545;109,7445601;118,7471717;;;;;;;;;;;
0,174;0,75;0,855648536;0,447892023;0,436078923;14,61679145;42,8235725;60,20770243;38,12372204;7,848939588;61,58635212;10,10560671;109,7811823;118,7233242;;;;;;;;;;;
0,175;0,75;0,856345886;0,44778139;0,435953649;14,64251014;42,81136509;60,1553961;38,16034425;7,944201991;61,5253151;10,26747571;109,7689749;118,6996654;;;;;;;;;;;
0,176;0,75;0,856345886;0,44778139;0,435953649;14,61679145;42,77474288;60,10321362;38,24579608;8,039283965;61,5009003;10,42865145;109,7933897;118,6760418;;;;;;;;;;;
0,177;0,75;0,856578336;0,447643069;0,435797056;14,63393725;42,77474288;60,05107803;38,24579608;8,134339247;61,5009003;10,58925096;109,7933897;118,6525679;;;;;;;;;;;
0,178;0,75;0,856810786;0,447504714;0,435640464;14,63393725;42,76253548;59,99910405;38,34345531;8,229099857;61,45207068;10,7493526;109,9642933;118,6291668;;;;;;;;;;;
0,179;0,75;0,856113436;0,447394007;0,435515189;14,65108304;42,76253548;59,94725291;38,47773675;8,323873067;61,40324107;10,90880475;110,1229896;118,6063744;;;;;;;;;;;
0,18;0,75;0,854253835;0,447255593;0,435358597;14,62536435;42,76253548;59,8955625;38,6486404;8,418773721;61,39103366;11,06760943;110,2938932;118,5841504;;;;;;;;;;;
0,181;0,75;0,854253835;0,447255593;0,435358597;14,65108304;42,75032807;59,84403233;38,80733665;8,513916307;61,36661885;11,22588351;110,5502487;118,5625315;;;;;;;;;;;
0,182;0,75;0,852394235;0,447144837;0,435233323;14,64251014;42,75032807;59,7926236;38,80733665;8,609261782;61,36661885;11,38359035;110,5502487;118,5417838;;;;;;;;;;;
0,183;0,75;0,850302185;0,447006364;0,43507673;14,65108304;42,73812067;59,74137425;38,94161809;8,704311685;61,31778924;11,54080831;110,8676412;118,5211004;;;;;;;;;;;
0,184;0,75;0,848210135;0,446895561;0,434951456;14,63393725;42,73812067;59,69024548;39,06369213;8,799488175;61,28116703;11,69738571;111,0751671;118,5014768;;;;;;;;;;;
0,185;0,75;0,845885635;0,446784737;0,434826182;14,65965594;42,72591327;59,6392752;39,12472915;8,894752564;61,28116703;11,85336283;111,2704855;118,482565;;;;;;;;;;;
0,186;0,75;0,845885635;0,446784737;0,434826182;14,65965594;42,73812067;59,58842464;39,17355876;8,989913106;61,26895962;12,00885643;111,5634632;118,4643245;;;;;;;;;;;
0,187;0,75;0,844026034;0,446646178;0,43466959;14,64251014;42,73812067;59,53777;39,17355876;9,084931829;61,26895962;12,1638297;111,5634632;118,4470597;;;;;;;;;;;
0,188;0,75;0,841236634;0,446535307;0,434544316;14,65965594;42,77474288;59,4872724;39,22238838;9,179655995;61,24454482;12,31832255;111,8076113;118,4298484;;;;;;;;;;;
0,189;0,75;0,838912134;0,446396689;0,434387723;14,63393725;42,81136509;59,43704623;39,25901059;9,274239693;61,22013001;12,47225989;111,9663076;118,4134564;;;;;;;;;;;
0,19;0,75;0,836122734;0,446258038;0,434231131;14,65108304;42,81136509;59,38709063;39,30784021;9,368645067;61,1835078;12,62564343;112,222663;118,397613;;;;;;;;;;;
0,191;0,75;0,836122734;0,446258038;0,434231131;14,63393725;42,79915769;59,33728991;39,33225501;9,462910962;61,17130039;12,7784366;112,4668111;118,3826228;;;;;;;;;;;
0,192;0,75;0,833333333;0,446147095;0,434105857;14,65965594;42,79915769;59,28760526;39,33225501;9,556961222;61,17130039;12,93071782;112,4668111;118,3684451;;;;;;;;;;;
0,193;0,75;0,829846583;0,446008386;0,433949264;14,59964565;42,79915769;59,23807465;39,35666982;9,650719926;61,17130039;13,08252696;112,6499222;118,3543113;;;;;;;;;;;
0,194;0,75;0,826359833;0,445897395;0,43382399;14,64251014;42,77474288;59,18869757;39,38108463;9,744264567;61,1835078;13,2338655;112,7719962;118,3407958;;;;;;;;;;;
0,195;0,75;0,823105532;0,445786384;0,433698716;14,62536435;42,76253548;59,13939698;39,38108463;9,837595809;61,20792261;13,38477318;112,9673147;118,327705;;;;;;;;;;;
0,196;0,75;0,823105532;0,445786384;0,433698716;14,02526147;42,81136509;59,09021092;39,34446242;9,930637725;61,20792261;13,53528964;113,1626331;118,3152676;;;;;;;;;;;
0,197;0,75;0,820316132;0,445647592;0,433542123;14,01668858;42,81136509;59,04133052;39,34446242;10,02327633;61,20792261;13,68533949;113,1626331;118,3034815;;;;;;;;;;;
0,198;0,75;0,817991632;0,445536534;0,433416849;14,04240727;42,8235725;58,99260165;39,30784021;10,11562775;61,1835078;13,83492419;113,248085;118,2917319;;;;;;;;;;;
0,199;0,75;0,816364482;0,445397684;0,433260257;14,01668858;42,8357799;58,94406213;39,2834254;10,207578;61,22013001;13,98396859;113,3335368;118,2802867;;;;;;;;;;;
0,2;0,75;0,814969781;0,445258802;0,433103664;14,03383437;42,8357799;58,89571138;39,24680319;10,29916661;61,22013001;14,13266584;113,5044404;118,2691451;;;;;;;;;;;
0,201;0,75;0,814969781;0,445258802;0,433103664;14,03383437;42,8357799;58,84751051;39,21018097;10,39035642;61,22013001;14,28090212;113,5776849;118,2585742;;;;;;;;;;;
0,202;0,75;0,813807531;0,445147673;0,43297839;14,01668858;42,8357799;58,79945907;39,21018097;10,48114865;61,22013001;14,42867887;113,5776849;118,2482658;;;;;;;;;;;
0,203;0,75;0,812180381;0,445008733;0,432821798;14,02526147;42,86019471;58,75155659;39,23459578;10,57165943;61,25675222;14,57599751;113,6020997;118,2379894;;;;;;;;;;;
0,204;0,75;0,810553231;0,444869762;0,432665205;14,01668858;42,87240211;58,7038792;39,2956328;10,66196621;61,26895962;14,72297435;113,7852107;118,2278214;;;;;;;;;;;
0,205;0,75;0,808926081;0,444758562;0,432539931;14,02526147;42,90902432;58,6563879;39,33225501;10,75218451;61,28116703;14,86953386;113,943907;118,2182594;;;;;;;;;;;
0,206;0,75;0,808926081;0,444758562;0,432539931;14,00811568;42,90902432;58,6091587;39,38108463;10,84223803;61,30558184;15,01567733;114,0293588;118,2092248;;;;;;;;;;;
0,207;0,75;0,807763831;0,444619534;0,432383339;14,02526147;42,90902432;58,56207592;39,38108463;10,93216555;61,30558184;15,16144434;114,0293588;118,2004863;;;;;;;;;;;
0,208;0,75;0,806601581;0,444480475;0,432226746;13,99096988;42,92123173;58,5151391;39,39329203;11,0218143;61,31778924;15,30675947;114,1880551;118,1917749;;;;;;;;;;;
