Time,<fPistonPosition_G_OPCfPistonPosition>,<fSpoolPosition_G_OPCfSpoolPosition>
28.046 sec,0.0153115759335591,-1
28.047 sec,0.0153115759335591,-1
28.048 sec,0.0152800416514579,-1
28.049 sec,0.0152800416514579,-1
28.05 sec,0.0152800416514579,-1
28.051 sec,0.0152800416514579,-1
28.052 sec,0.0153115759335591,-1
28.053 sec,0.0153115759335591,-1
28.054 sec,0.0152485084122124,-1
28.055 sec,0.0152485084122124,-1
28.056 sec,0.0152800416514579,-1
28.057 sec,0.0152800416514579,-1
28.058 sec,0.0152800416514579,-1
28.059 sec,0.0152800416514579,-1
28.06 sec,0.0153115759335591,-1
28.061 sec,0.0153115759335591,-1
28.062 sec,0.0152800416514579,-1
28.063 sec,0.0152800416514579,-1
28.064 sec,0.0152800416514579,-1
28.065 sec,0.0153115759335591,-1
28.066 sec,0.0152800416514579,-1
28.067 sec,0.0152800416514579,-1
28.068 sec,0.0153115759335591,-1
28.069 sec,0.0153115759335591,-1
28.07 sec,0.015343111258308,-1
28.071 sec,0.0152800416514579,-1
28.072 sec,0.0152800416514579,-1
28.073 sec,0.0152800416514579,-1
28.074 sec,0.0152800416514579,-1
28.075 sec,0.0153115759335591,-1
28.076 sec,0.015343111258308,-1
28.077 sec,0.015343111258308,-1
28.078 sec,0.015343111258308,-1
28.079 sec,0.0153115759335591,-1
28.08 sec,0.0153115759335591,-1
28.081 sec,0.0152800416514579,-1
28.082 sec,0.0152800416514579,-1
28.083 sec,0.0152485084122124,-1
28.084 sec,0.0152800416514579,-1
28.085 sec,0.0152800416514579,-1
28.086 sec,0.0152800416514579,-1
28.087 sec,0.0152485084122124,-1
28.088 sec,0.0152800416514579,-1
28.089 sec,0.0153115759335591,-1
28.09 sec,0.015343111258308,-1
28.091 sec,0.015343111258308,-1
28.092 sec,0.015343111258308,-1
28.093 sec,0.015343111258308,-1
28.094 sec,0.0153115759335591,-1
28.095 sec,0.0152800416514579,-1
28.096 sec,0.0152800416514579,-1
28.097 sec,0.0152800416514579,-1
28.098 sec,0.0152800416514579,-1
28.099 sec,0.0152800416514579,-1
28.1 sec,0.0152800416514579,-1
28.101 sec,0.0152800416514579,-1
28.102 sec,0.0152800416514579,-1
28.103 sec,0.0153115759335591,-1
28.104 sec,0.0152800416514579,-1
28.105 sec,0.0152800416514579,-1
28.106 sec,0.0152800416514579,-1
28.107 sec,0.0152485084122124,-1
28.108 sec,0.0152485084122124,-1
28.109 sec,0.0152485084122124,-1
28.11 sec,0.0152800416514579,-1
28.111 sec,0.0152800416514579,-1
28.112 sec,0.0152800416514579,-1
28.113 sec,0.0152169762160309,-1
28.114 sec,0.015153914953692,-1
28.115 sec,0.0152485084122124,-1
28.116 sec,0.0152169762160309,-1
28.117 sec,0.0152800416514579,-1
28.118 sec,0.0152800416514579,-1
28.119 sec,0.0152800416514579,-1
28.12 sec,0.0153115759335591,-1
28.121 sec,0.0152800416514579,-1
28.122 sec,0.0152485084122124,-1
28.123 sec,0.0152485084122124,-1
28.124 sec,0.0152800416514579,-1
28.125 sec,0.0152800416514579,-1
28.126 sec,0.0152800416514579,-1
28.127 sec,0.0153115759335591,-1
28.128 sec,0.015343111258308,-1
28.129 sec,0.0153115759335591,-1
28.13 sec,0.0152800416514579,-1
28.131 sec,0.0152800416514579,-1
28.132 sec,0.0152800416514579,-1
28.133 sec,0.0152800416514579,-1
28.134 sec,0.0153115759335591,-1
28.135 sec,0.0152800416514579,-1
28.136 sec,0.0152800416514579,-1
28.137 sec,0.0152800416514579,-1
28.138 sec,0.0152485084122124,-1
28.139 sec,0.0152485084122124,-1
28.14 sec,0.0152800416514579,-1
28.141 sec,0.0152800416514579,-1
28.142 sec,0.0152800416514579,-1
28.143 sec,0.0153115759335591,-1
28.144 sec,0.0152800416514579,-1
28.145 sec,0.0152169762160309,-1
28.146 sec,0.0152169762160309,-1
28.147 sec,0.0152169762160309,-1
28.148 sec,0.0152800416514579,-1
28.149 sec,0.0152800416514579,-1
28.15 sec,0.0152800416514579,-1
28.151 sec,0.0153115759335591,-1
28.152 sec,0.0153115759335591,-1
28.153 sec,0.0153115759335591,-1
28.154 sec,0.0152485084122124,-1
28.155 sec,0.0152169762160309,-1
28.156 sec,0.0152169762160309,-1
28.157 sec,0.0152169762160309,-1
28.158 sec,0.0152485084122124,-1
28.159 sec,0.0152800416514579,-1
28.16 sec,0.0152800416514579,-1
28.161 sec,0.0152485084122124,-1
28.162 sec,0.0152485084122124,-1
28.163 sec,0.0152485084122124,-0.986227824463119
28.164 sec,0.0152800416514579,-0.00396825396825397
28.165 sec,0.0152485084122124,0
28.166 sec,0.0152485084122124,0
28.167 sec,0.0152485084122124,0
28.168 sec,0.0152485084122124,0
28.169 sec,0.0152800416514579,0
28.17 sec,0.0152485084122124,0
28.171 sec,0.0152169762160309,0
28.172 sec,0.015153914953692,0
28.173 sec,0.015153914953692,0
28.174 sec,0.0152169762160309,0
28.175 sec,0.0152169762160309,0
28.176 sec,0.0152485084122124,0
28.177 sec,0.0152169762160309,0
28.178 sec,0.0152169762160309,0
28.179 sec,0.0152169762160309,0
28.18 sec,0.0152485084122124,0
28.181 sec,0.0152800416514579,0
28.182 sec,0.0152485084122124,0
28.183 sec,0.0152169762160309,0
28.184 sec,0.0152169762160309,0
28.185 sec,0.0152169762160309,0
28.186 sec,0.0152485084122124,0
28.187 sec,0.0152169762160309,0
28.188 sec,0.0152485084122124,0
28.189 sec,0.0152800416514579,0
28.19 sec,0.0152800416514579,0
28.191 sec,0.0152800416514579,0
28.192 sec,0.0152800416514579,0
28.193 sec,0.0152800416514579,0
28.194 sec,0.0152800416514579,0
28.195 sec,0.0152800416514579,0
28.196 sec,0.0152485084122124,0
28.197 sec,0.0152485084122124,0
28.198 sec,0.0152485084122124,0
28.199 sec,0.0152485084122124,0
28.2 sec,0.0152169762160309,0
28.201 sec,0.015153914953692,0
28.202 sec,0.0152169762160309,0
28.203 sec,0.0152485084122124,0
28.204 sec,0.0152800416514579,0
28.205 sec,0.0152485084122124,0
28.206 sec,0.0152485084122124,0
28.207 sec,0.0152485084122124,0
28.208 sec,0.0152169762160309,0
28.209 sec,0.015153914953692,0
28.21 sec,0.0152169762160309,0
28.211 sec,0.0152169762160309,0
28.212 sec,0.0152800416514579,0
28.213 sec,0.0152800416514579,0
28.214 sec,0.0152800416514579,0
28.215 sec,0.0152800416514579,0
28.216 sec,0.0152485084122124,0
28.217 sec,0.0152169762160309,0
28.218 sec,0.015153914953692,0
28.219 sec,0.0152169762160309,0
28.22 sec,0.0152169762160309,0
28.221 sec,0.0152169762160309,0
28.222 sec,0.0152485084122124,0
28.223 sec,0.0152800416514579,0
28.224 sec,0.0152485084122124,0
28.225 sec,0.0152485084122124,0
28.226 sec,0.0152169762160309,0
28.227 sec,0.0152485084122124,0
28.228 sec,0.0152800416514579,0
28.229 sec,0.0152800416514579,0
28.23 sec,0.0153115759335591,0
28.231 sec,0.0152485084122124,0
28.232 sec,0.0152169762160309,0
28.233 sec,0.0152169762160309,0
28.234 sec,0.0152169762160309,0
28.235 sec,0.0152485084122124,0
28.236 sec,0.0152485084122124,0
28.237 sec,0.0152169762160309,0
28.238 sec,0.0152485084122124,0
28.239 sec,0.0152800416514579,0
28.24 sec,0.0152485084122124,0
28.241 sec,0.0152169762160309,0
28.242 sec,0.0152485084122124,0
28.243 sec,0.0152800416514579,0
28.244 sec,0.0153115759335591,0
28.245 sec,0.0153115759335591,0
28.246 sec,0.0152800416514579,0
28.247 sec,0.0152485084122124,0
28.248 sec,0.0152169762160309,0
28.249 sec,0.0152169762160309,0
28.25 sec,0.0152169762160309,0
28.251 sec,0.0152485084122124,0
28.252 sec,0.0152485084122124,0
28.253 sec,0.0152800416514579,0
28.254 sec,0.0152485084122124,0
28.255 sec,0.0152485084122124,0
28.256 sec,0.0152485084122124,0
28.257 sec,0.0152169762160309,0
28.258 sec,0.0152169762160309,0
28.259 sec,0.0152485084122124,0
28.26 sec,0.0152485084122124,0
28.261 sec,0.0152800416514579,0
28.262 sec,0.0152485084122124,0
28.263 sec,0.0152485084122124,0
28.264 sec,0.0152485084122124,0
28.265 sec,0.0152485084122124,0
28.266 sec,0.0152800416514579,0
28.267 sec,0.0152800416514579,0
28.268 sec,0.0153115759335591,0
28.269 sec,0.0153115759335591,0
28.27 sec,0.0152485084122124,0
28.271 sec,0.0152169762160309,0
28.272 sec,0.0152485084122124,0
28.273 sec,0.0152169762160309,0
28.274 sec,0.0152800416514579,0
28.275 sec,0.0152485084122124,0
28.276 sec,0.0152485084122124,0
28.277 sec,0.0152800416514579,0
28.278 sec,0.0152169762160309,0
28.279 sec,0.0152485084122124,0
28.28 sec,0.0152485084122124,0
28.281 sec,0.0152169762160309,0
28.282 sec,0.0152485084122124,0
28.283 sec,0.0152485084122124,0
28.284 sec,0.0152485084122124,0
28.285 sec,0.015153914953692,0
28.286 sec,0.015153914953692,0
28.287 sec,0.015153914953692,0
28.288 sec,0.0152169762160309,0
28.289 sec,0.0152169762160309,0
28.29 sec,0.0152169762160309,0
28.291 sec,0.0152169762160309,0
28.292 sec,0.0152169762160309,0
28.293 sec,0.0152169762160309,0
28.294 sec,0.0152169762160309,0
28.295 sec,0.0152485084122124,0
28.296 sec,0.0152800416514579,0
28.297 sec,0.0152800416514579,0
28.298 sec,0.0152800416514579,0
28.299 sec,0.0152485084122124,0
28.3 sec,0.0152169762160309,0
28.301 sec,0.0152169762160309,0
28.302 sec,0.0152485084122124,0
28.303 sec,0.0152800416514579,0
28.304 sec,0.0152800416514579,0
28.305 sec,0.0152169762160309,0
28.306 sec,0.015153914953692,0
28.307 sec,0.0152169762160309,0
28.308 sec,0.0152169762160309,0
28.309 sec,0.0152169762160309,0
28.31 sec,0.015153914953692,0
28.311 sec,0.015153914953692,0
28.312 sec,0.0152485084122124,0
28.313 sec,0.0152485084122124,0
28.314 sec,0.0152485084122124,0
28.315 sec,0.0152800416514579,0
28.316 sec,0.0152800416514579,0
28.317 sec,0.0152800416514579,0
28.318 sec,0.0153115759335591,0
28.319 sec,0.0153115759335591,0
28.32 sec,0.0152800416514579,0
28.321 sec,0.0152800416514579,0
28.322 sec,0.0152485084122124,0
28.323 sec,0.0152169762160309,0
28.324 sec,0.0152169762160309,0
28.325 sec,0.0152169762160309,0
28.326 sec,0.0152800416514579,0
28.327 sec,0.0152485084122124,0
28.328 sec,0.0152800416514579,0
28.329 sec,0.0152485084122124,0
28.33 sec,0.0152485084122124,0
28.331 sec,0.0152800416514579,0
28.332 sec,0.0152485084122124,0
28.333 sec,0.0152485084122124,0
28.334 sec,0.0152485084122124,0
28.335 sec,0.0152169762160309,0
28.336 sec,0.0152485084122124,0
28.337 sec,0.0152169762160309,0
28.338 sec,0.0152485084122124,0
28.339 sec,0.0152800416514579,0
28.34 sec,0.0152169762160309,0
28.341 sec,0.0152169762160309,0
28.342 sec,0.0152485084122124,0
28.343 sec,0.0152169762160309,0
28.344 sec,0.0152485084122124,0
28.345 sec,0.0152485084122124,0
28.346 sec,0.0152485084122124,0
28.347 sec,0.0152485084122124,0
28.348 sec,0.0152800416514579,0
28.349 sec,0.0153115759335591,0
28.35 sec,0.0153115759335591,0
28.351 sec,0.0152800416514579,0
28.352 sec,0.0152800416514579,0
28.353 sec,0.0152800416514579,0
28.354 sec,0.0152800416514579,0
28.355 sec,0.0152800416514579,0
28.356 sec,0.0152800416514579,0
28.357 sec,0.0152169762160309,0
28.358 sec,0.0152485084122124,0
28.359 sec,0.0152485084122124,0
28.36 sec,0.0152800416514579,0
28.361 sec,0.0152800416514579,0
28.362 sec,0.0152800416514579,0
28.363 sec,0.0152800416514579,0
28.364 sec,0.0153115759335591,0
28.365 sec,0.0153115759335591,0
28.366 sec,0.0153115759335591,0
28.367 sec,0.0152800416514579,0
28.368 sec,0.0152800416514579,0
28.369 sec,0.0152485084122124,0
28.37 sec,0.0152485084122124,0
28.371 sec,0.0152485084122124,0
28.372 sec,0.0152485084122124,0
28.373 sec,0.0153115759335591,0
28.374 sec,0.0152800416514579,0
28.375 sec,0.0153115759335591,0
28.376 sec,0.0152485084122124,0
28.377 sec,0.0152485084122124,0
28.378 sec,0.0152169762160309,0
28.379 sec,0.0152800416514579,0
28.38 sec,0.0153115759335591,0
28.381 sec,0.0153115759335591,0
28.382 sec,0.0153115759335591,0
28.383 sec,0.0152485084122124,0
28.384 sec,0.0152169762160309,0
28.385 sec,0.0152169762160309,0
28.386 sec,0.0152485084122124,0
28.387 sec,0.0152800416514579,0
28.388 sec,0.0152800416514579,0
28.389 sec,0.0152800416514579,0
28.39 sec,0.0152485084122124,0
28.391 sec,0.0152485084122124,0
28.392 sec,0.0152169762160309,0
28.393 sec,0.015153914953692,0
28.394 sec,0.0152169762160309,0
28.395 sec,0.0152485084122124,0
28.396 sec,0.0152800416514579,0
28.397 sec,0.0152800416514579,0
28.398 sec,0.0152485084122124,0
28.399 sec,0.0152485084122124,0
28.4 sec,0.0152169762160309,0
28.401 sec,0.015153914953692,0
28.402 sec,0.0152169762160309,0
28.403 sec,0.0152800416514579,0
28.404 sec,0.0152485084122124,0
28.405 sec,0.0153115759335591,0
28.406 sec,0.0152800416514579,0
28.407 sec,0.0152800416514579,0
28.408 sec,0.0152485084122124,0
28.409 sec,0.0152485084122124,0
28.41 sec,0.0152485084122124,0
28.411 sec,0.0152485084122124,0
28.412 sec,0.0152800416514579,0
28.413 sec,0.0152485084122124,0
28.414 sec,0.0152485084122124,0
28.415 sec,0.0152485084122124,0
28.416 sec,0.0152485084122124,0
28.417 sec,0.0152800416514579,0
28.418 sec,0.0152800416514579,0
28.419 sec,0.0152800416514579,0
28.42 sec,0.0153115759335591,0
28.421 sec,0.0152800416514579,0
28.422 sec,0.0152485084122124,0
28.423 sec,0.0152485084122124,0
28.424 sec,0.0152485084122124,0
28.425 sec,0.0152800416514579,0
28.426 sec,0.0152485084122124,0
28.427 sec,0.0152485084122124,0
28.428 sec,0.0152800416514579,0
28.429 sec,0.0152485084122124,0
28.43 sec,0.0152800416514579,0
28.431 sec,0.0152800416514579,0
28.432 sec,0.0152800416514579,0
28.433 sec,0.0152800416514579,0
28.434 sec,0.0152800416514579,0
28.435 sec,0.0152485084122124,0
28.436 sec,0.0152485084122124,0
28.437 sec,0.0152485084122124,0
28.438 sec,0.0152485084122124,0
28.439 sec,0.0152800416514579,0
28.44 sec,0.0152485084122124,0
28.441 sec,0.0152485084122124,0
28.442 sec,0.0152485084122124,0
28.443 sec,0.0152485084122124,0
28.444 sec,0.0152800416514579,0
28.445 sec,0.0152800416514579,0
28.446 sec,0.0152800416514579,0
28.447 sec,0.0152800416514579,0
28.448 sec,0.0152800416514579,0
28.449 sec,0.0152485084122124,0
28.45 sec,0.0152169762160309,0
28.451 sec,0.0152169762160309,0
28.452 sec,0.0152169762160309,0
28.453 sec,0.0152169762160309,0
28.454 sec,0.0152169762160309,0
28.455 sec,0.0152169762160309,0
28.456 sec,0.0152485084122124,0
28.457 sec,0.0152485084122124,0
28.458 sec,0.0152800416514579,0
28.459 sec,0.0152485084122124,0
28.46 sec,0.0152800416514579,0
28.461 sec,0.0152800416514579,0
28.462 sec,0.0152800416514579,0
28.463 sec,0.0152800416514579,0
28.464 sec,0.0152800416514579,0
28.465 sec,0.0152485084122124,0
28.466 sec,0.0152485084122124,0
28.467 sec,0.0152485084122124,0
28.468 sec,0.0152485084122124,0
28.469 sec,0.0152485084122124,0
28.47 sec,0.0152800416514579,0
28.471 sec,0.0152800416514579,0
28.472 sec,0.0153115759335591,0
28.473 sec,0.0152800416514579,0
28.474 sec,0.0152800416514579,0
28.475 sec,0.0152485084122124,0
28.476 sec,0.0152800416514579,0
28.477 sec,0.0152800416514579,0
28.478 sec,0.0152485084122124,0
28.479 sec,0.0152800416514579,0
28.48 sec,0.0152800416514579,0
28.481 sec,0.0152800416514579,0
28.482 sec,0.0152800416514579,0
28.483 sec,0.0152800416514579,0
28.484 sec,0.0153115759335591,0
28.485 sec,0.0152800416514579,0
28.486 sec,0.0152485084122124,0
28.487 sec,0.0152485084122124,0
28.488 sec,0.0152485084122124,0
28.489 sec,0.0152485084122124,0
28.49 sec,0.0152485084122124,0
28.491 sec,0.0152485084122124,0
28.492 sec,0.015153914953692,0
28.493 sec,0.0152169762160309,0
28.494 sec,0.0152169762160309,0
28.495 sec,0.0152800416514579,0
28.496 sec,0.0152800416514579,0
28.497 sec,0.0152169762160309,0
28.498 sec,0.0152485084122124,0
28.499 sec,0.0152800416514579,0
28.5 sec,0.0152800416514579,0
28.501 sec,0.0152485084122124,0
28.502 sec,0.0152485084122124,0
28.503 sec,0.0152800416514579,0
28.504 sec,0.0152485084122124,0
28.505 sec,0.0152485084122124,0
28.506 sec,0.0152485084122124,0
28.507 sec,0.0152485084122124,0
28.508 sec,0.0152800416514579,0
28.509 sec,0.0152485084122124,0
28.51 sec,0.0152485084122124,0
28.511 sec,0.0152800416514579,0
28.512 sec,0.0152800416514579,0
28.513 sec,0.0152800416514579,0
28.514 sec,0.0152485084122124,0
28.515 sec,0.0152169762160309,0
28.516 sec,0.0152169762160309,0
28.517 sec,0.0152485084122124,0
28.518 sec,0.0152485084122124,0
28.519 sec,0.0152800416514579,0
28.52 sec,0.0152800416514579,0
28.521 sec,0.0152485084122124,0
28.522 sec,0.0152485084122124,0
28.523 sec,0.0152169762160309,0
28.524 sec,0.0152169762160309,0
28.525 sec,0.0152169762160309,0
28.526 sec,0.0152800416514579,0
28.527 sec,0.0153115759335591,0
28.528 sec,0.0153115759335591,0
28.529 sec,0.0153115759335591,0
28.53 sec,0.0152800416514579,0
28.531 sec,0.0152800416514579,0
28.532 sec,0.0153115759335591,0
28.533 sec,0.0152800416514579,0
28.534 sec,0.0152485084122124,0
28.535 sec,0.0152169762160309,0
28.536 sec,0.015153914953692,0
28.537 sec,0.015153914953692,0
28.538 sec,0.0152169762160309,0
28.539 sec,0.015153914953692,0
28.54 sec,0.015153914953692,0
28.541 sec,0.0152169762160309,0
28.542 sec,0.0152485084122124,0
28.543 sec,0.0152800416514579,0
28.544 sec,0.0152800416514579,0
28.545 sec,0.0152800416514579,0
28.546 sec,0.0152485084122124,0
28.547 sec,0.0152485084122124,0
28.548 sec,0.0152169762160309,0
28.549 sec,0.015153914953692,0
28.55 sec,0.0151223858879508,0
28.551 sec,0.015153914953692,0
28.552 sec,0.015153914953692,0
28.553 sec,0.0152485084122124,0
28.554 sec,0.0152485084122124,0
28.555 sec,0.0152800416514579,0
28.556 sec,0.0152800416514579,0
28.557 sec,0.0152800416514579,0
28.558 sec,0.0152800416514579,0
28.559 sec,0.0152800416514579,0
28.56 sec,0.0152485084122124,0
28.561 sec,0.0152485084122124,0
28.562 sec,0.0152169762160309,0
28.563 sec,0.0152485084122124,0
28.564 sec,0.0152800416514579,0
28.565 sec,0.0152485084122124,0
28.566 sec,0.0152485084122124,0
28.567 sec,0.0152485084122124,0
28.568 sec,0.0152485084122124,0
28.569 sec,0.0152485084122124,0
28.57 sec,0.0152485084122124,0
28.571 sec,0.0152169762160309,0
28.572 sec,0.0152485084122124,0
28.573 sec,0.0152485084122124,0
28.574 sec,0.0152485084122124,0
28.575 sec,0.0152485084122124,0
28.576 sec,0.015153914953692,0
28.577 sec,0.015153914953692,0
28.578 sec,0.0151223858879508,0
28.579 sec,0.0152169762160309,0
28.58 sec,0.0152169762160309,0
28.581 sec,0.0152485084122124,0
28.582 sec,0.0152485084122124,0
28.583 sec,0.0152485084122124,0
28.584 sec,0.0152485084122124,0
28.585 sec,0.0152485084122124,0
28.586 sec,0.0152485084122124,0
28.587 sec,0.0152800416514579,0
28.588 sec,0.0152800416514579,0
28.589 sec,0.0153115759335591,0
28.59 sec,0.0153115759335591,0
28.591 sec,0.0153115759335591,0
28.592 sec,0.0152800416514579,0
28.593 sec,0.0152485084122124,0
28.594 sec,0.0152485084122124,0
28.595 sec,0.0152169762160309,0
28.596 sec,0.0152485084122124,0
28.597 sec,0.0152485084122124,0
28.598 sec,0.0152800416514579,0
28.599 sec,0.0152800416514579,0
28.6 sec,0.0152485084122124,0
28.601 sec,0.0152169762160309,0
28.602 sec,0.0152485084122124,0
28.603 sec,0.0152800416514579,0
28.604 sec,0.0152485084122124,0
28.605 sec,0.0152169762160309,0
28.606 sec,0.0152485084122124,0
28.607 sec,0.0152800416514579,0
28.608 sec,0.0153115759335591,0
28.609 sec,0.0153115759335591,0
28.61 sec,0.0152800416514579,0
28.611 sec,0.0153115759335591,0
28.612 sec,0.0153115759335591,0
28.613 sec,0.0152800416514579,0
28.614 sec,0.0152800416514579,0
28.615 sec,0.0152485084122124,0
28.616 sec,0.0152800416514579,0
28.617 sec,0.0152485084122124,0
28.618 sec,0.0152485084122124,0
28.619 sec,0.0152800416514579,0
28.62 sec,0.0152485084122124,0
28.621 sec,0.0152800416514579,0
28.622 sec,0.0152800416514579,0
28.623 sec,0.0153115759335591,0
28.624 sec,0.0152800416514579,0
28.625 sec,0.0152800416514579,0
28.626 sec,0.0152800416514579,0
28.627 sec,0.0153115759335591,0
28.628 sec,0.0152800416514579,0
28.629 sec,0.0152800416514579,0
28.63 sec,0.0152800416514579,0
28.631 sec,0.0153115759335591,0
28.632 sec,0.0152800416514579,0
28.633 sec,0.0152800416514579,0
28.634 sec,0.0152169762160309,0
28.635 sec,0.0152169762160309,0
28.636 sec,0.0152169762160309,0
28.637 sec,0.0152169762160309,0
28.638 sec,0.015153914953692,0
28.639 sec,0.0152169762160309,0
28.64 sec,0.0152485084122124,0
28.641 sec,0.0152800416514579,0
28.642 sec,0.0152485084122124,0
28.643 sec,0.0152169762160309,0
28.644 sec,0.0152169762160309,0
28.645 sec,0.0152485084122124,0
28.646 sec,0.0152800416514579,0
28.647 sec,0.0153115759335591,0
28.648 sec,0.0152800416514579,0
28.649 sec,0.0153115759335591,0
28.65 sec,0.0152800416514579,0
28.651 sec,0.0152485084122124,0
28.652 sec,0.0152485084122124,0
28.653 sec,0.015153914953692,0
28.654 sec,0.015153914953692,0
28.655 sec,0.015153914953692,0
28.656 sec,0.0152485084122124,0
28.657 sec,0.0152485084122124,0
28.658 sec,0.0152485084122124,0
28.659 sec,0.0152485084122124,0
28.66 sec,0.0152800416514579,0
28.661 sec,0.0152800416514579,0
28.662 sec,0.0152800416514579,0
28.663 sec,0.0152485084122124,0
28.664 sec,0.0152485084122124,0
28.665 sec,0.0152485084122124,0
28.666 sec,0.0152485084122124,0
28.667 sec,0.0152485084122124,0
28.668 sec,0.0152800416514579,0
28.669 sec,0.0152800416514579,0
28.67 sec,0.0152800416514579,0
28.671 sec,0.0153115759335591,0
28.672 sec,0.0152800416514579,0
28.673 sec,0.0152800416514579,0
28.674 sec,0.0152169762160309,0
28.675 sec,0.0152169762160309,0
28.676 sec,0.015153914953692,0
28.677 sec,0.0152485084122124,0
28.678 sec,0.0152485084122124,0
28.679 sec,0.0152485084122124,0
28.68 sec,0.0152169762160309,0
28.681 sec,0.0152485084122124,0
28.682 sec,0.0152800416514579,0
28.683 sec,0.0152800416514579,0
28.684 sec,0.0152800416514579,0
28.685 sec,0.0152800416514579,0
28.686 sec,0.0152485084122124,0
28.687 sec,0.0152169762160309,0
28.688 sec,0.0152169762160309,0
28.689 sec,0.0152169762160309,0
28.69 sec,0.0152169762160309,0
28.691 sec,0.0152800416514579,0
28.692 sec,0.0152485084122124,0
28.693 sec,0.0152485084122124,0
28.694 sec,0.0152169762160309,0
28.695 sec,0.0152169762160309,0
